# games_dw3_e4.csv -- memory-two Wright-Fisher run dw3_e4 (parameters: runs.csv), one row per sampled game, ipt order 0..511.
# Reduced by provenance/robustness/reduce.py from the packed files dw3_e4.{idx,bin} and atoms512.bin.
# Columns:
#   ipt      the game (data/games/games.csv; gid = 2000 + ipt)
#   isl      the task index of the game in the kit's slurm array (isl = 3*(ig - 1) + ie with ie = 3); it fixes the seeds
#   E        realised efficiency: mean per-round payoff of the population over the sampled second half of the
#            ten replicates, divided by Emax = max(1, (1 + u + v)/2)  (the 'ef' column of the .idx)
#   efsd     standard deviation over the ten replicates of each replicate's pay/Emax, as the simulator wrote it (the .idx)
#   pay      mean per-round payoff of the population, the numerator of E
#   ndist    number of distinct strategies with a non-zero count in the summed abundance
#   nrep     replicates found (10 at every game)
#   S_abc    pooled share of the population in the atom abc (efficient-stable-competitive, eps -> 0 atoms):
#            the abundance summed over the ten replicates and the sampled half, normalised, summed over the atom
#            (the atom 101 is empty at every game and has no column)
ipt,isl,E,efsd,pay,ndist,nrep,S_000,S_100,S_010,S_001,S_110,S_011,S_111
0,1368,0.99852666837,0.0008491145,0.99852666837,65536,10,0.0030183449003553394,0.003007174478496753,3.766022137121841e-05,0.00015819156082703115,0.9937764943390175,2.3919999825024727e-07,1.8952999337672458e-06
1,1371,0.99955240987,7.130477e-05,0.99955240987,65536,10,0.0007542336782370561,0.0,2.7777799908999644e-06,2.836171996541699e-05,0.9992143300818294,5.2999999823325995e-09,2.9144000035573316e-07
2,1374,0.99554744387,0.01107444,0.99554744387,65536,10,0.0019578457530719977,0.0019649088369041814,0.01145507476713651,8.815159926957391e-05,0.9845335875636076,6.582000041505578e-08,3.6565999914733837e-07
3,1377,0.99950344323,6.967522e-05,0.99950344323,65536,10,0.0007156136791341094,0.0,3.353999991765901e-06,2.154640001660414e-05,0.9992589376208901,2.70020000137789e-07,2.7828000103649805e-07
4,1380,0.99966871475,1.950992e-05,0.99966871475,65536,10,0.0009639476005498842,0.0,2.0761799979389393e-06,3.5143739939319234e-05,0.9989966887594373,1.188000011392677e-08,2.131840045710642e-06
5,1383,0.99883068852,0.001207036,0.99883068852,65536,10,0.002211371428503595,0.001981413715292062,5.196999953331559e-07,0.00017107478027144553,0.9955990985367729,2.6501839189777997e-05,1.0019999976580116e-05
6,1386,0.99950178756,3.854944e-05,0.99950178756,65536,10,0.0007376999393674932,0.0,7.991879976579228e-06,2.7630259954008147e-05,0.999224996940743,1.5075999875962577e-07,1.5302199929951126e-06
7,1389,0.9977149224,0.001905743,0.9977149224,65536,10,0.006207663641717211,0.003495008405324435,0.0015217884993375228,0.00013045888076984366,0.9869615051901252,0.0016829061027225484,6.692799958881066e-07
8,1392,0.99331605226,0.01613459,0.99331605226,65536,10,0.0012097894188930472,0.0014155785185751106,0.016315017274654488,7.133995928486162e-05,0.9809378659069391,4.798022162857769e-05,2.4287000359850684e-06
9,1395,0.99962744321,5.070425e-05,0.99962744321,65536,10,0.0008441750627187758,0.0,6.0181200044123655e-06,2.8618920094409756e-05,0.9991179601970673,0.0,3.2277000939446885e-06
10,1398,0.99627061536,0.004201252,0.99627061536,65536,10,0.005614981615231253,0.003730799044369867,0.008406690780114039,0.001009794079309996,0.9809987494021752,0.00023889451880945646,9.0559996601261e-08
11,1401,0.99938294291,7.360361e-05,0.99938294291,65536,10,0.0005439472622468069,0.0,4.208800003061022e-06,1.923260004991378e-05,0.9994315380776785,4.717200001918693e-07,6.015400012551187e-07
12,1404,0.99976563576,1.736103e-05,0.99976563576,65536,10,0.0009531784798139321,0.0,5.993599972334328e-07,3.109717990333718e-05,0.9990140309002854,1.4460000087280934e-08,1.079619975277733e-06
