# games_c2_e4.csv -- memory-two Wright-Fisher run c2_e4 (parameters: runs.csv), one row per sampled game, ipt order 0..511.
# Reduced by provenance/robustness/reduce.py from the packed files c2_e4.{idx,bin} and atoms512.bin.
# Columns:
#   ipt      the game (data/games/games.csv; gid = 2000 + ipt)
#   isl      the task index of the game in the kit's slurm array (isl = 3*(ig - 1) + ie with ie = 3); it fixes the seeds
#   E        realised efficiency: mean per-round payoff of the population over the sampled second half of the
#            ten replicates, divided by Emax = max(1, (1 + u + v)/2)  (the 'ef' column of the .idx)
#   efsd     standard deviation over the ten replicates of each replicate's pay/Emax, as the simulator wrote it (the .idx)
#   pay      mean per-round payoff of the population, the numerator of E
#   ndist    number of distinct strategies with a non-zero count in the summed abundance
#   nrep     replicates found (10 at every game)
#   S_abc    pooled share of the population in the atom abc (efficient-stable-competitive, eps -> 0 atoms):
#            the abundance summed over the ten replicates and the sampled half, normalised, summed over the atom
#            (the atom 101 is empty at every game and has no column)
ipt,isl,E,efsd,pay,ndist,nrep,S_000,S_100,S_010,S_001,S_110,S_011,S_111
0,1368,0.95129246679,0.003456115,0.95129246679,65536,10,0.07344432156778802,0.05856817781132708,0.02509348351830519,0.003110844200600355,0.836901739298138,0.00042448559963873043,0.002456948004205165
1,1371,0.97255984782,0.0009402544,0.97255984782,65536,10,0.04589840260104768,0.0,0.0023245728024428197,0.0015016189996812403,0.9493422331869865,6.88600010534866e-07,0.0009324838098295989
2,1374,0.9520883556,0.003905951,0.9520883556,65536,10,0.09584741187622828,0.04360514344839283,0.017379754771394532,0.0045412646015407735,0.8366322769054333,0.0008477782077384509,0.001146370189271467
3,1377,0.94518390687,0.003379385,0.94518390687,65536,10,0.0624344158697641,0.0,0.04325097555233089,0.002645740801404801,0.8895251844094436,0.00028404160109729364,0.0018596417659584592
4,1380,0.97423103943,0.0001431473,0.97423103943,65536,10,0.054990406826643246,0.0,0.0002796458000569474,0.001722850199202628,0.9422207105762169,1.642000001237524e-06,0.0007847445978770187
5,1383,0.94669405394,0.002380376,0.94669405394,65536,10,0.09627137937647383,0.02836189335603978,0.010252973751884387,0.00741753180001721,0.8530878650705366,0.0013177504058142528,0.003290606239232864
6,1386,0.97377771091,0.0001817577,0.97377771091,65536,10,0.03968700899568249,0.0,0.0010706160001063007,0.0013518455999035732,0.9570437906144177,2.1002399957485045e-05,0.0008257363899303658
7,1389,0.95428721338,0.001471607,0.95428721338,65536,10,0.1249610894968056,0.06572692641840945,0.026356547052989995,0.0043707634061200176,0.7767724480044766,0.00042306599937330067,0.0013891596218260991
8,1392,0.94315966344,0.003107439,0.94315966344,65536,10,0.07012683707217186,0.03506974480077746,0.027885690515544608,0.005112166795714341,0.8587435665906145,0.0009300614017947024,0.002131932823382108
9,1395,0.97674159671,7.822739e-05,0.97674159671,65536,10,0.04573870440341732,0.0,0.0007848948000705438,0.0014927654017073686,0.9517121403963343,0.0,0.000271494998468267
10,1398,0.93331015811,0.002425331,0.93331015811,65536,10,0.16797927955504124,0.06963731981266542,0.04249174472742759,0.015875014798407822,0.6955873861208546,0.003215423779343698,0.00521383120626128
11,1401,0.96843050413,0.002071567,0.96843050413,65536,10,0.03702439019599165,0.0,0.00907592794138414,0.0012375582001767271,0.9516368788400562,8.893099971842125e-05,0.000936313822674338
12,1404,0.97492294,0.000147999,0.97492294,65536,10,0.07451940369407051,0.0,9.67144000787351e-05,0.002084435801837694,0.9228047475037626,2.2177999905257978e-06,0.0004924808002594548
13,1407,0.94159270876,0.002370104,0.94159270876,65536,10,0.09146977148148122,0.03748108272391001,0.003997542777804997,0.011509714791716457,0.8490148580025404,0.002592806791149904,0.003934223431396988
14,1410,0.97645814903,4.331297e-05,0.97645814903,65536,10,0.036573193826865705,0.0,0.001784420399746456,0.0012732814003721495,0.9594606603711274,1.6391400025420137e-05,0.000892052601863905
15,1413,0.94865322642,0.001316912,0.94865322642,65536,10,0.41273844084281525,0.05479055959702889,0.15660200803642144,0.030825999861707365,0.33560152300808815,0.007955316441238003,0.001486152212701996
16,1416,0.93248811714,0.003489675,0.93248811714,65536,10,0.06345556424059651,0.05146391459644534,0.054961785561590634,0.004220022201972508,0.8214427448584717,0.001494557996466416,0.0029614105444566363
17,1419,0.97897367764,7.588309e-05,0.97897367764,65536,10,0.04904874058179681,0.0,0.00013704639996104366,0.004157275402495357,0.6154128083601415,0.0,0.3312441292556076
