# games_lm_g0_e4.csv -- memory-two Wright-Fisher run lm_g0_e4 (parameters: runs.csv), one row per sampled game, ipt order 0..511.
# Reduced by provenance/robustness/reduce.py from the packed files lm_g0_e4.{idx,bin} and atoms512.bin.
# Columns:
#   ipt      the game (data/games/games.csv; gid = 2000 + ipt)
#   isl      the task index of the game in the kit's slurm array (isl = 3*(ig - 1) + ie with ie = 3); it fixes the seeds
#   E        realised efficiency: mean per-round payoff of the population over the sampled second half of the
#            ten replicates, divided by Emax = max(1, (1 + u + v)/2)  (the 'ef' column of the .idx)
#   efsd     standard deviation over the ten replicates of each replicate's pay/Emax, as the simulator wrote it (the .idx)
#   pay      mean per-round payoff of the population, the numerator of E
#   ndist    number of distinct strategies with a non-zero count in the summed abundance
#   nrep     replicates found (10 at every game)
#   S_abc    pooled share of the population in the atom abc (efficient-stable-competitive, eps -> 0 atoms):
#            the abundance summed over the ten replicates and the sampled half, normalised, summed over the atom
#            (the atom 101 is empty at every game and has no column)
ipt,isl,E,efsd,pay,ndist,nrep,S_000,S_100,S_010,S_001,S_110,S_011,S_111
59,1545,0.99829587628,5.690085e-06,0.99829587628,46613,10,0.02284810544125862,0.020736005858961057,0.0,0.011539657120344831,0.21250592759377562,0.0,0.7323703039856574
60,1548,0.96227398007,0.0008117816,0.96227398007,62023,10,0.09309827413372562,0.39775404438390344,0.0007999202775750171,0.027364635972560756,0.45473199427416133,0.0028026894148830716,0.023448441543183055
61,1551,0.99469826834,1.294701e-05,0.99469826834,50826,10,0.031735888722191255,0.0,0.0005314655596058193,0.00015500716011344654,0.9675761392981016,1.1539999963180968e-08,1.4877199970465853e-06
62,1554,0.99279601567,0.004903888,1.4615624938,50015,10,0.08723995407535687,0.052634938070910874,0.0,0.010017982941661879,0.6742169379922376,0.0,0.1758901869198408
63,1557,0.99058846769,8.448324e-05,0.99058846769,45524,10,0.024206377386691114,0.05359803777257955,0.0004956449981800078,0.0008011753809721303,0.920453590983271,0.00042381447851400387,2.1358999790096542e-05
64,1560,0.99646188534,7.010165e-06,0.99646188534,48978,10,0.02314969555823341,0.0,0.0,0.011235630381993615,0.2765979705367142,0.0,0.6890167035230641
65,1563,0.99440618759,0.0006351613,1.4197478967,42094,10,0.07111883992002539,0.0061447938095674556,1.3441999848951564e-07,0.008957953091978011,0.8689166929087864,0.0,0.04486158584964421
66,1566,0.99346598909,5.755158e-05,0.99346598909,55977,10,0.030321780902025978,0.0,0.0004946533008484385,0.0004376770812747571,0.9687377420159258,9.048000033283437e-07,7.241899917852884e-06
67,1569,0.99542750994,4.183196e-05,1.1315211148,43999,10,0.06658557445348694,0.5818180926501837,2.0739899730006592e-05,0.02010008427670767,0.06104923735524028,0.00044859703917032704,0.2699776743254866
68,1572,0.94582732196,0.001640875,0.94582732196,63291,10,0.08468180671962063,0.3808276279038743,0.0,0.029014730058803617,0.4818216210112823,0.008978740750357692,0.014675473556074984
